t,power_W,seed,backend,seq_len,batch_id
598.958548916,63.512,11,eafa,1024,13
599.001778014,70.444,11,eafa,1024,13
599.044986694,70.444,11,eafa,1024,13
599.088320713,66.913,11,eafa,1024,13
599.131536826,66.913,11,eafa,1024,13
599.175312159,67.589,11,eafa,1024,13
599.220016728,67.589,11,eafa,1024,13
599.291076997,39.141,11,eafa,1024,14
599.341695572,39.141,11,eafa,1024,14
599.389012255,64.633,11,eafa,1024,14
599.435030486,64.633,11,eafa,1024,14
599.48496354,65.157,11,eafa,1024,14
599.528455822,65.157,11,eafa,1024,14
599.571612361,65.157,11,eafa,1024,14
599.615400258,68.556,11,eafa,1024,14
599.658553491,68.556,11,eafa,1024,14
599.70808124,65.407,11,eafa,1024,14
599.751338462,65.407,11,eafa,1024,14
599.794453342,67.106,11,eafa,1024,14
599.840075425,67.106,11,eafa,1024,14
599.883306397,67.106,11,eafa,1024,14
599.928124423,63.376,11,eafa,1024,14
599.97177679,63.376,11,eafa,1024,14
600.015016739,69.961,11,eafa,1024,14
600.058226391,69.961,11,eafa,1024,14
600.101526645,67.051,11,eafa,1024,14
600.144753729,67.051,11,eafa,1024,14
600.189042052,67.686,11,eafa,1024,14
600.23343736,67.686,11,eafa,1024,14
600.303682045,38.946,11,eafa,1024,15
600.346411698,38.946,11,eafa,1024,15
600.397292314,65.697,11,eafa,1024,15
600.443193611,65.697,11,eafa,1024,15
600.486756799,65.697,11,eafa,1024,15
600.530013801,62.835,11,eafa,1024,15
600.579133079,62.835,11,eafa,1024,15
600.622523205,69.672,11,eafa,1024,15
600.665681979,69.672,11,eafa,1024,15
600.708962987,68.362,11,eafa,1024,15
600.752112353,68.362,11,eafa,1024,15
600.795269113,68.362,11,eafa,1024,15
600.845812774,64.093,11,eafa,1024,15
600.888986186,64.093,11,eafa,1024,15
600.932194805,64.577,11,eafa,1024,15
600.975585903,64.577,11,eafa,1024,15
601.025875859,72.33,11,eafa,1024,15
601.069158139,72.33,11,eafa,1024,15
601.112500093,67.148,11,eafa,1024,15
601.155692772,67.148,11,eafa,1024,15
601.198917813,67.148,11,eafa,1024,15
601.242904319,67.589,11,eafa,1024,15
601.315628647,39.823,11,eafa,1024,16
601.358403745,39.823,11,eafa,1024,16
601.401362715,39.823,11,eafa,1024,16
601.447500961,66.084,11,eafa,1024,16
601.494575557,66.084,11,eafa,1024,16
601.537793492,62.835,11,eafa,1024,16
601.581050089,62.835,11,eafa,1024,16
601.62443899,69.715,11,eafa,1024,16
601.675085355,69.715,11,eafa,1024,16
601.718257491,68.169,11,eafa,1024,16
601.761390854,68.169,11,eafa,1024,16
601.806535631,68.169,11,eafa,1024,16
601.849739689,65.6,11,eafa,1024,16
601.897311997,65.6,11,eafa,1024,16
601.940507808,64.48,11,eafa,1024,16
601.983638756,64.48,11,eafa,1024,16
602.026816123,71.507,11,eafa,1024,16
602.070263195,71.507,11,eafa,1024,16
602.117703871,67.051,11,eafa,1024,16
602.160865197,67.051,11,eafa,1024,16
602.2040509,67.051,11,eafa,1024,16
602.247281658,67.686,11,eafa,1024,16
602.318991026,41.356,11,eafa,1024,17
602.364682148,41.356,11,eafa,1024,17
602.408528703,41.356,11,eafa,1024,17
602.454250273,65.117,11,eafa,1024,17
602.506559927,65.117,11,eafa,1024,17
602.549744177,65.946,11,eafa,1024,17
602.592907557,65.946,11,eafa,1024,17
602.637395492,63.57,11,eafa,1024,17
602.680570955,63.57,11,eafa,1024,17
602.729672426,69.039,11,eafa,1024,17
602.77285877,69.039,11,eafa,1024,17
602.816059391,69.039,11,eafa,1024,17
602.860871763,67.589,11,eafa,1024,17
602.90411728,67.589,11,eafa,1024,17
602.95292531,66.471,11,eafa,1024,17
602.996091265,66.471,11,eafa,1024,17
603.04079041,70.058,11,eafa,1024,17
603.084031458,70.058,11,eafa,1024,17
603.127194498,70.058,11,eafa,1024,17
603.170583038,67.782,11,eafa,1024,17
603.213822313,67.782,11,eafa,1024,17
603.257171969,67.106,11,eafa,1024,17
603.329885722,67.106,11,eafa,1024,18
603.376377234,57.548,11,eafa,1024,18
603.423866643,57.548,11,eafa,1024,18
603.469489765,65.6,11,eafa,1024,18
603.512925356,65.6,11,eafa,1024,18
603.561728687,66.429,11,eafa,1024,18
603.606163276,66.429,11,eafa,1024,18
603.649956971,64.19,11,eafa,1024,18
603.693089652,64.19,11,eafa,1024,18
603.73630965,64.19,11,eafa,1024,18
603.78488727,68.072,11,eafa,1024,18
603.83351754,66.719,11,eafa,1024,18
603.893090248,66.719,11,eafa,1024,18
603.93887584,66.719,11,eafa,1024,18
603.982102811,65.85,11,eafa,1024,18
604.027476056,65.85,11,eafa,1024,18
604.071370152,70.058,11,eafa,1024,18
604.114702275,70.058,11,eafa,1024,18
604.15788936,67.009,11,eafa,1024,18
604.201080683,67.009,11,eafa,1024,18
604.244346679,67.009,11,eafa,1024,18
604.317088019,67.299,11,eafa,1024,19
604.359935576,83.551,11,eafa,1024,19
604.404237271,83.551,11,eafa,1024,19
604.456552866,65.214,11,eafa,1024,19
604.501917133,65.214,11,eafa,1024,19
604.545196625,65.214,11,eafa,1024,19
604.588722478,69.575,11,eafa,1024,19
604.638741774,69.575,11,eafa,1024,19
604.683543195,67.686,11,eafa,1024,19
604.726739397,67.686,11,eafa,1024,19
604.770083543,65.794,11,eafa,1024,19
604.813276479,65.794,11,eafa,1024,19
604.863488513,64.15,11,eafa,1024,19
604.907434488,64.15,11,eafa,1024,19
604.950606786,64.15,11,eafa,1024,19
604.993745388,68.556,11,eafa,1024,19
605.03784097,68.556,11,eafa,1024,19
605.085905268,67.686,11,eafa,1024,19
605.129127851,67.686,11,eafa,1024,19
605.172433964,67.203,11,eafa,1024,19
605.215608304,67.203,11,eafa,1024,19
605.25882184,67.203,11,eafa,1024,19
606.924532354,66.761,11,math,1024,0
606.968119735,66.761,11,math,1024,0
607.018054889,75.275,11,math,1024,0
607.064045454,75.275,11,math,1024,0
607.108177004,68.845,11,math,1024,0
607.151447148,68.845,11,math,1024,0
607.2002978,67.299,11,math,1024,0
607.24519309,67.299,11,math,1024,0
607.291655026,67.299,11,math,1024,0
607.334886405,66.429,11,math,1024,0
607.383336852,66.429,11,math,1024,0
607.426611785,64.053,11,math,1024,0
607.470595152,64.053,11,math,1024,0
607.513737211,68.609,11,math,1024,0
607.556951168,68.609,11,math,1024,0
607.607347143,68.072,11,math,1024,0
607.651320692,68.072,11,math,1024,0
607.694552933,68.072,11,math,1024,0
607.737751701,67.299,11,math,1024,0
607.781029229,67.299,11,math,1024,0
607.824203259,67.396,11,math,1024,0
607.867518299,67.396,11,math,1024,0
608.052778968,46.289,11,math,1024,1
608.095696758,46.289,11,math,1024,1
608.13903351,75.95,11,math,1024,1
608.185972617,75.95,11,math,1024,1
608.235531893,66.181,11,math,1024,1
608.439127981,66.567,11,math,1024,1
608.485489735,66.567,11,math,1024,1
608.528700205,69.039,11,math,1024,1
608.571994074,69.039,11,math,1024,1
608.620581863,65.407,11,math,1024,1
608.663678656,65.407,11,math,1024,1
608.706853798,65.407,11,math,1024,1
608.750121447,65.366,11,math,1024,1
608.793313722,65.366,11,math,1024,1
608.836621408,67.396,11,math,1024,1
608.879818212,67.396,11,math,1024,1
608.923651522,67.299,11,math,1024,1
608.966856081,67.299,11,math,1024,1
609.037298405,38.58,11,math,1024,2
609.084912754,38.58,11,math,1024,2
609.131697226,65.214,11,math,1024,2
609.179755442,65.214,11,math,1024,2
609.229289781,66.816,11,math,1024,2
609.274208907,66.816,11,math,1024,2
609.317344012,66.816,11,math,1024,2
609.360546418,68.556,11,math,1024,2
609.403707485,68.556,11,math,1024,2
609.452901515,65.117,11,math,1024,2
609.496206617,65.117,11,math,1024,2
609.53944894,65.504,11,math,1024,2
609.584430527,65.504,11,math,1024,2
609.627651308,66.471,11,math,1024,2
609.679879878,66.471,11,math,1024,2
609.723093435,66.471,11,math,1024,2
609.766308045,69.285,11,math,1024,2
609.809522975,69.285,11,math,1024,2
609.853715143,67.492,11,math,1024,2
609.896906407,67.492,11,math,1024,2
609.940089717,67.299,11,math,1024,2
609.983240764,67.299,11,math,1024,2
610.055567546,36.068,11,math,1024,3
610.099715549,36.068,11,math,1024,3
610.145988816,65.31,11,math,1024,3
610.193559672,65.31,11,math,1024,3
610.243437319,66.567,11,math,1024,3
610.288080529,66.567,11,math,1024,3
610.331254931,66.567,11,math,1024,3
610.374637091,68.169,11,math,1024,3
610.417858112,68.169,11,math,1024,3
610.465716269,66.333,11,math,1024,3
610.508910489,66.333,11,math,1024,3
610.552130458,63.899,11,math,1024,3
610.595325921,63.899,11,math,1024,3
610.638506766,63.899,11,math,1024,3
610.689059874,65.697,11,math,1024,3
610.732588984,65.697,11,math,1024,3
610.777822202,68.513,11,math,1024,3
610.821050938,68.513,11,math,1024,3
610.86674092,67.396,11,math,1024,3
610.910038347,67.396,11,math,1024,3
610.953224793,67.396,11,math,1024,3
610.996377304,67.396,11,math,1024,3
611.068772684,36.166,11,math,1024,4
611.113253123,36.166,11,math,1024,4
611.160644357,65.214,11,math,1024,4
611.20713565,65.214,11,math,1024,4
611.257310885,66.954,11,math,1024,4
611.302036443,66.954,11,math,1024,4
611.345229891,66.954,11,math,1024,4
611.388387432,68.416,11,math,1024,4
611.431701351,68.416,11,math,1024,4
611.479928602,65.31,11,math,1024,4
611.523208456,65.31,11,math,1024,4
611.566418487,64.15,11,math,1024,4
611.609590405,64.15,11,math,1024,4
611.65277122,64.15,11,math,1024,4
611.69585019,66.471,11,math,1024,4
611.744017757,66.471,11,math,1024,4
611.790564055,68.749,11,math,1024,4
611.833772052,68.749,11,math,1024,4
611.877021558,67.299,11,math,1024,4
611.921884929,67.299,11,math,1024,4
611.965080251,67.492,11,math,1024,4
612.008262038,67.492,11,math,1024,4
612.08091377,36.653,11,math,1024,5
612.12737708,36.653,11,math,1024,5
612.175450748,65.157,11,math,1024,5
612.222249378,65.157,11,math,1024,5
612.272136904,66.858,11,math,1024,5
612.318971192,66.858,11,math,1024,5
612.362227602,66.858,11,math,1024,5
612.405536411,68.362,11,math,1024,5
612.452958454,68.362,11,math,1024,5
612.496127045,66.14,11,math,1024,5
612.539403122,66.14,11,math,1024,5
612.58256472,64.577,11,math,1024,5
612.627129921,64.577,11,math,1024,5
612.677159758,69.039,11,math,1024,5
612.727723566,69.039,11,math,1024,5
612.772901679,67.976,11,math,1024,5
612.837917554,67.976,11,math,1024,5
612.88325983,66.816,11,math,1024,5
612.926487284,66.816,11,math,1024,5
612.969785553,66.816,11,math,1024,5
613.013116806,66.816,11,math,1024,5
613.092221522,37.508,11,math,1024,6
613.135523458,37.508,11,math,1024,6
613.178422264,64.73,11,math,1024,6
613.233265692,64.73,11,math,1024,6
613.276622554,64.73,11,math,1024,6
613.319984876,63.222,11,math,1024,6
613.363186099,63.222,11,math,1024,6
613.407891849,69.092,11,math,1024,6
613.45272352,69.092,11,math,1024,6
613.496136849,65.697,11,math,1024,6
613.539487748,65.697,11,math,1024,6
613.585934246,66.277,11,math,1024,6
613.638333082,66.277,11,math,1024,6
613.681593449,66.277,11,math,1024,6
613.724781067,64.674,11,math,1024,6
613.767983072,64.674,11,math,1024,6
613.817807947,69.135,11,math,1024,6
613.861039429,69.135,11,math,1024,6
613.904240993,67.589,11,math,1024,6
613.94844827,67.589,11,math,1024,6
613.993153569,67.589,11,math,1024,6
614.036356556,67.589,11,math,1024,6
614.109919901,36.924,11,math,1024,7
614.160022177,36.924,11,math,1024,7
614.205912241,65.117,11,math,1024,7
614.254180871,65.117,11,math,1024,7
614.303674774,67.244,11,math,1024,7
614.349410212,67.244,11,math,1024,7
614.392601036,67.244,11,math,1024,7
614.435791419,68.556,11,math,1024,7
614.488090885,68.556,11,math,1024,7
614.531316816,65.407,11,math,1024,7
614.574745695,65.407,11,math,1024,7
614.61796352,64.827,11,math,1024,7
614.665706847,64.827,11,math,1024,7
614.7103674,68.845,11,math,1024,7
614.755112615,68.845,11,math,1024,7
614.798264966,68.845,11,math,1024,7
614.841466921,68.169,11,math,1024,7
614.891494795,68.169,11,math,1024,7
614.934749,67.45,11,math,1024,7
614.977975161,67.45,11,math,1024,7
615.021240467,67.589,11,math,1024,7
615.064355706,67.589,11,math,1024,7
615.13876617,35.289,11,math,1024,8
615.181659435,35.289,11,math,1024,8
615.224840761,64.674,11,math,1024,8
615.268108481,64.674,11,math,1024,8
615.317442178,67.782,11,math,1024,8
615.360623063,67.782,11,math,1024,8
615.403770193,67.782,11,math,1024,8
615.446916082,64.924,11,math,1024,8
615.4902089,64.924,11,math,1024,8
615.5334186,65.504,11,math,1024,8
615.581396425,65.504,11,math,1024,8
615.625091683,66.084,11,math,1024,8
615.668631183,66.084,11,math,1024,8
615.711872073,66.084,11,math,1024,8
615.755076663,68.362,11,math,1024,8
615.803151814,68.362,11,math,1024,8
615.846483166,65.407,11,math,1024,8
615.889770565,65.407,11,math,1024,8
615.932961349,67.492,11,math,1024,8
615.976406509,67.492,11,math,1024,8
616.021770557,67.782,11,math,1024,8
616.064941733,67.782,11,math,1024,8
616.135962676,36.729,11,math,1024,9
616.178849719,36.729,11,math,1024,9
616.230177959,65.31,11,math,1024,9
616.278421702,65.31,11,math,1024,9
616.322521764,63.222,11,math,1024,9
616.376587476,63.222,11,math,1024,9
616.419870406,63.222,11,math,1024,9
616.463121485,69.039,11,math,1024,9
616.507543112,69.039,11,math,1024,9
616.555156069,65.504,11,math,1024,9
616.598498612,65.504,11,math,1024,9
616.641620655,65.407,11,math,1024,9
616.688336347,65.407,11,math,1024,9
616.737604408,65.02,11,math,1024,9
616.782819481,65.02,11,math,1024,9
616.826037197,65.02,11,math,1024,9
616.869238891,68.996,11,math,1024,9
616.912468259,68.996,11,math,1024,9
616.955937806,67.686,11,math,1024,9
616.99915505,67.686,11,math,1024,9
617.042402762,67.686,11,math,1024,9
617.085550795,67.686,11,math,1024,9
617.157933313,36.145,11,math,1024,10
617.202478295,36.145,11,math,1024,10
617.248758143,65.407,11,math,1024,10
617.296741237,65.407,11,math,1024,10
617.346013256,67.589,11,math,1024,10
617.39238707,67.589,11,math,1024,10
617.435615824,67.589,11,math,1024,10
617.478859656,68.169,11,math,1024,10
617.530414645,68.169,11,math,1024,10
617.573602489,65.987,11,math,1024,10
617.616837555,65.987,11,math,1024,10
617.660012525,63.319,11,math,1024,10
617.703797291,63.319,11,math,1024,10
617.753168876,71.068,11,math,1024,10
617.798735549,71.068,11,math,1024,10
617.842503021,71.068,11,math,1024,10
617.88744533,67.976,11,math,1024,10
617.935211967,67.976,11,math,1024,10
617.978406425,66.913,11,math,1024,10
618.021725962,66.913,11,math,1024,10
618.064913406,67.106,11,math,1024,10
618.108187966,67.106,11,math,1024,10
618.185086271,36.166,11,math,1024,11
618.227888869,36.166,11,math,1024,11
618.271193207,74.407,11,math,1024,11
618.316943611,74.407,11,math,1024,11
618.360995277,65.697,11,math,1024,11
618.404427388,65.697,11,math,1024,11
618.449356131,65.697,11,math,1024,11
618.49256668,66.623,11,math,1024,11
618.542136103,66.623,11,math,1024,11
618.585369725,64.633,11,math,1024,11
618.628544345,64.633,11,math,1024,11
618.671693125,69.908,11,math,1024,11
618.714868406,69.908,11,math,1024,11
618.758057704,64.73,11,math,1024,11
618.808526046,64.73,11,math,1024,11
618.855059125,64.73,11,math,1024,11
618.898329237,64.73,11,math,1024,11
618.948393287,64.73,11,math,1024,11
618.991635175,67.244,11,math,1024,11
619.034950383,67.244,11,math,1024,11
619.078121736,67.009,11,math,1024,11
619.121399954,67.009,11,math,1024,11
619.200024498,43.398,11,math,1024,12
619.24299641,43.398,11,math,1024,12
619.292524314,84.609,11,math,1024,12
619.337045287,84.609,11,math,1024,12
619.381052398,66.181,11,math,1024,12
619.424482336,66.181,11,math,1024,12
619.472077796,67.879,11,math,1024,12
619.51784938,67.879,11,math,1024,12
619.561125103,67.879,11,math,1024,12
619.604463425,62.351,11,math,1024,12
619.647856623,62.351,11,math,1024,12
619.697999853,71.024,11,math,1024,12
619.741250218,71.024,11,math,1024,12
619.784432682,65.214,11,math,1024,12
619.828300988,65.214,11,math,1024,12
619.871514542,65.31,11,math,1024,12
619.924043954,65.31,11,math,1024,12
619.9673057,65.31,11,math,1024,12
620.010570311,67.106,11,math,1024,12
620.053853939,67.106,11,math,1024,12
620.098062165,67.106,11,math,1024,12
620.141314814,67.106,11,math,1024,12
620.213730078,43.496,11,math,1024,13
620.263187627,43.496,11,math,1024,13
620.312380772,81.056,11,math,1024,13
620.359204577,81.056,11,math,1024,13
620.408345822,63.803,11,math,1024,13
620.451610784,63.803,11,math,1024,13
620.494784472,65.504,11,math,1024,13
620.540033136,65.504,11,math,1024,13
620.591752469,68.556,11,math,1024,13
620.635017963,68.556,11,math,1024,13
620.678173756,68.556,11,math,1024,13
620.721508903,67.686,11,math,1024,13
620.764684955,67.686,11,math,1024,13
620.812536124,67.686,11,math,1024,13
620.855809062,67.686,11,math,1024,13
620.89902987,61.615,11,math,1024,13
620.943491329,61.615,11,math,1024,13
620.986733207,67.299,11,math,1024,13
621.030961401,67.299,11,math,1024,13
621.074159275,67.299,11,math,1024,13
621.117354564,67.106,11,math,1024,13
621.160649073,67.106,11,math,1024,13
621.234242338,55.098,11,math,1024,14
621.277031881,55.098,11,math,1024,14
621.32342332,80.189,11,math,1024,14
621.370722163,80.189,11,math,1024,14
621.420186095,64.15,11,math,1024,14
621.463406552,64.15,11,math,1024,14
621.50655368,64.247,11,math,1024,14
621.551718534,64.247,11,math,1024,14
621.594955071,69.135,11,math,1024,14
621.644896947,69.135,11,math,1024,14
621.688210302,69.135,11,math,1024,14
621.732144964,66.664,11,math,1024,14
621.775309856,66.664,11,math,1024,14
621.825845977,67.686,11,math,1024,14
621.86904891,67.686,11,math,1024,14
621.912223791,62.971,11,math,1024,14
621.955376989,62.971,11,math,1024,14
621.998577679,67.244,11,math,1024,14
622.043878563,67.244,11,math,1024,14
622.087127495,67.244,11,math,1024,14
622.130329908,67.106,11,math,1024,14
622.173623234,67.106,11,math,1024,14
622.245835561,59.715,11,math,1024,15
622.290157213,59.715,11,math,1024,15
622.336224953,80.671,11,math,1024,15
622.384371016,80.671,11,math,1024,15
622.434592616,64.343,11,math,1024,15
622.477843682,64.343,11,math,1024,15
622.521292395,65.157,11,math,1024,15
622.566642253,65.157,11,math,1024,15
622.617655366,69.135,11,math,1024,15
622.660855484,69.135,11,math,1024,15
622.70405951,69.135,11,math,1024,15
622.747280709,65.987,11,math,1024,15
622.790533819,65.987,11,math,1024,15
622.83544605,66.374,11,math,1024,15
622.879621934,66.374,11,math,1024,15
622.923976158,65.117,11,math,1024,15
622.967203929,65.117,11,math,1024,15
623.010476426,67.396,11,math,1024,15
623.05613341,67.396,11,math,1024,15
623.099347526,67.396,11,math,1024,15
623.142530672,67.106,11,math,1024,15
623.185701925,67.106,11,math,1024,15
623.257805843,63.376,11,math,1024,16
623.302289104,63.376,11,math,1024,16
623.347801693,79.226,11,math,1024,16
623.397384372,79.226,11,math,1024,16
623.445710379,64.633,11,math,1024,16
623.488960913,64.633,11,math,1024,16
623.532108,64.44,11,math,1024,16
623.577310897,64.44,11,math,1024,16
623.620543267,69.232,11,math,1024,16
623.669984325,69.232,11,math,1024,16
623.713258696,69.232,11,math,1024,16
623.758282079,65.891,11,math,1024,16
623.801501284,65.891,11,math,1024,16
623.847525321,66.181,11,math,1024,16
623.891033328,66.181,11,math,1024,16
623.936104973,65.987,11,math,1024,16
623.979269724,65.987,11,math,1024,16
624.022509849,67.492,11,math,1024,16
624.06810725,67.492,11,math,1024,16
624.111328118,67.492,11,math,1024,16
624.154558344,67.354,11,math,1024,16
624.197765576,67.354,11,math,1024,16
624.271119194,63.512,11,math,1024,17
624.314535174,63.512,11,math,1024,17
624.359895051,79.419,11,math,1024,17
624.40626004,79.419,11,math,1024,17
624.458101185,64.633,11,math,1024,17
624.501254454,64.633,11,math,1024,17
624.544438782,64.964,11,math,1024,17
624.590336447,64.964,11,math,1024,17
624.640806803,69.232,11,math,1024,17
624.683959751,69.232,11,math,1024,17
624.727128079,69.232,11,math,1024,17
624.770913195,65.891,11,math,1024,17
624.814265375,65.891,11,math,1024,17
624.860166757,66.236,11,math,1024,17
624.903362436,66.236,11,math,1024,17
624.948341836,66.277,11,math,1024,17
624.991540962,66.277,11,math,1024,17
625.034788521,67.299,11,math,1024,17
625.080532803,67.299,11,math,1024,17
625.123714937,67.299,11,math,1024,17
625.166920827,67.148,11,math,1024,17
625.210216448,67.148,11,math,1024,17
625.282427812,63.609,11,math,1024,18
625.32674749,63.609,11,math,1024,18
625.372277865,81.538,11,math,1024,18
625.422022268,81.538,11,math,1024,18
625.470607525,65.31,11,math,1024,18
625.513815593,65.31,11,math,1024,18
625.557036335,63.609,11,math,1024,18
625.602765231,63.609,11,math,1024,18
625.652294783,69.479,11,math,1024,18
625.695713123,69.479,11,math,1024,18
625.73890523,69.479,11,math,1024,18
625.782808487,65.697,11,math,1024,18
625.826033847,65.697,11,math,1024,18
625.874677255,66.664,11,math,1024,18
625.917864213,66.664,11,math,1024,18
625.961049176,65.987,11,math,1024,18
626.004331045,65.987,11,math,1024,18
626.047537259,67.244,11,math,1024,18
626.093009144,67.244,11,math,1024,18
626.136212854,67.244,11,math,1024,18
626.179395783,67.492,11,math,1024,18
626.222675668,67.492,11,math,1024,18
626.294718958,63.609,11,math,1024,19
626.338971964,63.609,11,math,1024,19
626.384576232,80.138,11,math,1024,19
626.43016451,80.138,11,math,1024,19
626.482871666,65.214,11,math,1024,19
626.526093771,65.214,11,math,1024,19
626.569319783,64.093,11,math,1024,19
626.614747904,64.093,11,math,1024,19
626.664921928,69.532,11,math,1024,19
626.708849111,69.532,11,math,1024,19
626.752033323,69.532,11,math,1024,19
626.795259365,66.084,11,math,1024,19
626.838488943,66.084,11,math,1024,19
626.887402217,66.719,11,math,1024,19
626.930610345,66.719,11,math,1024,19
626.97385359,65.407,11,math,1024,19
627.017102436,65.407,11,math,1024,19
627.060376489,67.203,11,math,1024,19
627.105880827,67.203,11,math,1024,19
627.149108422,67.203,11,math,1024,19
627.192295199,67.589,11,math,1024,19
627.235599711,67.589,11,math,1024,19
628.921968317,67.106,11,mem_efficient,1024,0
628.965596428,67.106,11,mem_efficient,1024,0
629.015736798,78.744,11,mem_efficient,1024,0
629.065248315,78.744,11,mem_efficient,1024,0
629.108699928,65.31,11,mem_efficient,1024,0
629.158257834,65.31,11,mem_efficient,1024,0
629.201457957,65.794,11,mem_efficient,1024,0
629.24608711,65.794,11,mem_efficient,1024,0
629.28932742,68.459,11,mem_efficient,1024,0
629.332466686,68.459,11,mem_efficient,1024,0
629.38064247,68.459,11,mem_efficient,1024,0
629.424271242,68.266,11,mem_efficient,1024,0
629.467445775,68.266,11,mem_efficient,1024,0
629.510611141,68.072,11,mem_efficient,1024,0
629.553951131,68.072,11,mem_efficient,1024,0
629.601748422,62.39,11,mem_efficient,1024,0
629.645365581,62.39,11,mem_efficient,1024,0
629.688604007,62.39,11,mem_efficient,1024,0
629.731870597,66.816,11,mem_efficient,1024,0
629.775142777,66.816,11,mem_efficient,1024,0
629.81836916,67.492,11,mem_efficient,1024,0
629.861656699,67.492,11,mem_efficient,1024,0
630.051925192,45.706,11,mem_efficient,1024,1
630.094773312,45.706,11,mem_efficient,1024,1
630.137890726,87.439,11,mem_efficient,1024,1
630.18244135,87.439,11,mem_efficient,1024,1
630.231338834,64.247,11,mem_efficient,1024,1
630.456243287,64.247,11,mem_efficient,1024,1
630.501554024,64.827,11,mem_efficient,1024,1
630.54568716,64.827,11,mem_efficient,1024,1
630.595411074,64.827,11,mem_efficient,1024,1
630.638603031,69.189,11,mem_efficient,1024,1
630.683687656,69.189,11,mem_efficient,1024,1
630.726917184,66.277,11,mem_efficient,1024,1
630.770094724,66.277,11,mem_efficient,1024,1
630.818136301,68.169,11,mem_efficient,1024,1
630.861482293,68.169,11,mem_efficient,1024,1
630.904810099,68.169,11,mem_efficient,1024,1
630.948292822,67.535,11,mem_efficient,1024,1
630.991575642,67.535,11,mem_efficient,1024,1
631.036869958,66.277,11,mem_efficient,1024,1
631.106762015,66.277,11,mem_efficient,1024,2
631.149559568,45.581,11,mem_efficient,1024,2
631.193122815,45.581,11,mem_efficient,1024,2
631.244596032,64.633,11,mem_efficient,1024,2
631.288709832,64.633,11,mem_efficient,1024,2
631.331969678,63.706,11,mem_efficient,1024,2
631.376202735,63.706,11,mem_efficient,1024,2
631.427412669,69.039,11,mem_efficient,1024,2
631.470639783,69.039,11,mem_efficient,1024,2
631.513870394,64.537,11,mem_efficient,1024,2
631.558082351,64.537,11,mem_efficient,1024,2
631.610166406,64.537,11,mem_efficient,1024,2
631.653620053,64.867,11,mem_efficient,1024,2
631.696819494,64.867,11,mem_efficient,1024,2
631.740035207,69.232,11,mem_efficient,1024,2
631.783291737,69.232,11,mem_efficient,1024,2
631.827725798,66.913,11,mem_efficient,1024,2
631.871430295,66.913,11,mem_efficient,1024,2
631.914690793,66.913,11,mem_efficient,1024,2
631.95808698,66.719,11,mem_efficient,1024,2
632.001492586,66.719,11,mem_efficient,1024,2
632.044836613,67.244,11,mem_efficient,1024,2
632.088026035,67.244,11,mem_efficient,1024,2
632.160571645,36.437,11,mem_efficient,1024,3
632.203328811,36.437,11,mem_efficient,1024,3
632.246437779,82.834,11,mem_efficient,1024,3
632.298377148,82.834,11,mem_efficient,1024,3
632.341671381,63.803,11,mem_efficient,1024,3
632.384910818,63.803,11,mem_efficient,1024,3
632.429323108,64.343,11,mem_efficient,1024,3
632.480395429,64.343,11,mem_efficient,1024,3
632.523946132,64.343,11,mem_efficient,1024,3
632.567257106,69.382,11,mem_efficient,1024,3
632.610582909,69.382,11,mem_efficient,1024,3
632.659021796,66.084,11,mem_efficient,1024,3
632.702546388,66.084,11,mem_efficient,1024,3
632.74578249,66.623,11,mem_efficient,1024,3
632.789297705,66.623,11,mem_efficient,1024,3
632.832468431,65.31,11,mem_efficient,1024,3
632.875548243,65.31,11,mem_efficient,1024,3
632.923433031,65.31,11,mem_efficient,1024,3
632.966680184,67.106,11,mem_efficient,1024,3
633.010087883,67.106,11,mem_efficient,1024,3
633.0534423,66.913,11,mem_efficient,1024,3
633.096818028,66.913,11,mem_efficient,1024,3
633.169925683,63.706,11,mem_efficient,1024,4
633.21286641,63.706,11,mem_efficient,1024,4
633.256059679,69.479,11,mem_efficient,1024,4
633.299901668,69.479,11,mem_efficient,1024,4
633.34905957,66.084,11,mem_efficient,1024,4
633.394011339,66.084,11,mem_efficient,1024,4
633.437163649,66.374,11,mem_efficient,1024,4
633.480590283,66.374,11,mem_efficient,1024,4
633.523791225,66.374,11,mem_efficient,1024,4
633.571581701,67.148,11,mem_efficient,1024,4
633.61562304,67.148,11,mem_efficient,1024,4
633.658814554,68.749,11,mem_efficient,1024,4
633.702015787,68.749,11,mem_efficient,1024,4
633.745526752,66.761,11,mem_efficient,1024,4
633.797010919,66.761,11,mem_efficient,1024,4
633.841411074,66.761,11,mem_efficient,1024,4
633.884962576,63.609,11,mem_efficient,1024,4
633.928202203,63.609,11,mem_efficient,1024,4
633.973114507,67.106,11,mem_efficient,1024,4
634.016498279,67.106,11,mem_efficient,1024,4
634.059783151,67.106,11,mem_efficient,1024,4
634.103080799,67.106,11,mem_efficient,1024,4
634.17351461,58.359,11,mem_efficient,1024,5
634.220410365,58.359,11,mem_efficient,1024,5
634.265739385,64.827,11,mem_efficient,1024,5
634.312038991,64.827,11,mem_efficient,1024,5
634.355904845,69.329,11,mem_efficient,1024,5
634.406288668,69.329,11,mem_efficient,1024,5
634.449458751,66.181,11,mem_efficient,1024,5
634.495820206,66.181,11,mem_efficient,1024,5
634.545843379,66.181,11,mem_efficient,1024,5
