t,power_W,seed,backend,seq_len,batch_id
364.325122639,69.082,11,mem_efficient,512,2
364.389915879,60.2,11,mem_efficient,512,3
364.438509425,60.2,11,mem_efficient,512,3
364.482427347,75.466,11,mem_efficient,512,3
364.526627213,75.466,11,mem_efficient,512,3
364.569740073,66.374,11,mem_efficient,512,3
364.616668779,66.374,11,mem_efficient,512,3
364.661017121,66.374,11,mem_efficient,512,3
364.704115072,72.376,11,mem_efficient,512,3
364.747605591,72.376,11,mem_efficient,512,3
364.790760822,65.544,11,mem_efficient,512,3
364.833889042,65.544,11,mem_efficient,512,3
364.883015456,69.425,11,mem_efficient,512,3
364.926075263,69.425,11,mem_efficient,512,3
364.969280431,69.425,11,mem_efficient,512,3
365.012432376,70.392,11,mem_efficient,512,3
365.055605693,70.392,11,mem_efficient,512,3
365.105144161,69.372,11,mem_efficient,512,3
365.170880618,69.372,11,mem_efficient,512,4
365.213741753,35.873,11,mem_efficient,512,4
365.25696202,35.873,11,mem_efficient,512,4
365.300741505,67.148,11,mem_efficient,512,4
365.349716808,67.148,11,mem_efficient,512,4
365.392756737,70.146,11,mem_efficient,512,4
365.435844619,70.146,11,mem_efficient,512,4
365.479146704,64.133,11,mem_efficient,512,4
365.522239615,64.133,11,mem_efficient,512,4
365.572738004,64.133,11,mem_efficient,512,4
365.615945216,71.7,11,mem_efficient,512,4
365.659363926,71.7,11,mem_efficient,512,4
365.702456787,67.19,11,mem_efficient,512,4
365.74655689,67.19,11,mem_efficient,512,4
365.794776055,68.502,11,mem_efficient,512,4
365.838012663,68.502,11,mem_efficient,512,4
365.881131806,70.242,11,mem_efficient,512,4
365.925489145,70.242,11,mem_efficient,512,4
365.999103011,33.475,11,mem_efficient,512,5
366.041866426,33.475,11,mem_efficient,512,5
366.085389006,71.648,11,mem_efficient,512,5
366.129459041,71.648,11,mem_efficient,512,5
366.180655165,71.648,11,mem_efficient,512,5
366.223767815,65.448,11,mem_efficient,512,5
366.26685749,65.448,11,mem_efficient,512,5
366.309896277,70.875,11,mem_efficient,512,5
366.3530109,70.875,11,mem_efficient,512,5
366.396215788,64.48,11,mem_efficient,512,5
366.444097863,64.48,11,mem_efficient,512,5
366.487190424,64.48,11,mem_efficient,512,5
366.530226656,72.762,11,mem_efficient,512,5
366.573446743,72.762,11,mem_efficient,512,5
366.616644506,68.792,11,mem_efficient,512,5
366.659840717,68.792,11,mem_efficient,512,5
366.707274146,70.005,11,mem_efficient,512,5
366.772025395,70.005,11,mem_efficient,512,6
366.814925995,89.803,11,mem_efficient,512,6
366.858272356,89.803,11,mem_efficient,512,6
366.901721333,63.552,11,mem_efficient,512,6
366.951943019,63.552,11,mem_efficient,512,6
366.996114981,63.552,11,mem_efficient,512,6
367.039253951,71.261,11,mem_efficient,512,6
367.082371169,71.261,11,mem_efficient,512,6
367.12557265,65.641,11,mem_efficient,512,6
367.174637605,65.641,11,mem_efficient,512,6
367.217684859,70.005,11,mem_efficient,512,6
367.260789022,70.005,11,mem_efficient,512,6
367.303976897,64.907,11,mem_efficient,512,6
367.348510496,64.907,11,mem_efficient,512,6
367.400325844,64.907,11,mem_efficient,512,6
367.443520381,68.695,11,mem_efficient,512,6
367.486666986,68.695,11,mem_efficient,512,6
367.55253593,64.423,11,mem_efficient,512,7
367.602928144,64.423,11,mem_efficient,512,7
367.646802963,92.246,11,mem_efficient,512,7
367.691039058,92.246,11,mem_efficient,512,7
367.735097542,66.899,11,mem_efficient,512,7
367.782983163,66.899,11,mem_efficient,512,7
367.826531843,70.295,11,mem_efficient,512,7
367.869569478,70.295,11,mem_efficient,512,7
367.912707617,66.028,11,mem_efficient,512,7
367.955793084,66.028,11,mem_efficient,512,7
368.006214705,66.028,11,mem_efficient,512,7
368.049606082,73.148,11,mem_efficient,512,7
368.092690297,73.148,11,mem_efficient,512,7
368.135856219,70.682,11,mem_efficient,512,7
368.179022121,70.682,11,mem_efficient,512,7
368.229016608,69.372,11,mem_efficient,512,7
368.27216139,69.372,11,mem_efficient,512,7
368.339075277,49.983,11,mem_efficient,512,8
368.381968063,49.983,11,mem_efficient,512,8
368.432982907,66.125,11,mem_efficient,512,8
368.477371537,66.125,11,mem_efficient,512,8
368.521454988,68.502,11,mem_efficient,512,8
368.564686567,68.502,11,mem_efficient,512,8
368.607982971,68.502,11,mem_efficient,512,8
368.655807144,70.392,11,mem_efficient,512,8
368.698854869,70.392,11,mem_efficient,512,8
368.741967818,67.244,11,mem_efficient,512,8
368.785095036,67.244,11,mem_efficient,512,8
368.82927335,68.985,11,mem_efficient,512,8
368.879090376,68.985,11,mem_efficient,512,8
368.922166545,68.985,11,mem_efficient,512,8
368.96542234,69.662,11,mem_efficient,512,8
369.008610285,69.662,11,mem_efficient,512,8
369.051799071,68.985,11,mem_efficient,512,8
369.097016489,68.985,11,mem_efficient,512,8
369.165094582,32.578,11,mem_efficient,512,9
369.207882965,32.578,11,mem_efficient,512,9
369.250839414,79.951,11,mem_efficient,512,9
369.295078635,79.951,11,mem_efficient,512,9
369.338265829,63.649,11,mem_efficient,512,9
369.382886676,63.649,11,mem_efficient,512,9
369.430717011,63.649,11,mem_efficient,512,9
369.474094541,71.068,11,mem_efficient,512,9
369.517551905,71.068,11,mem_efficient,512,9
369.560725262,66.028,11,mem_efficient,512,9
369.609259203,66.028,11,mem_efficient,512,9
369.652285466,71.261,11,mem_efficient,512,9
369.695461568,71.261,11,mem_efficient,512,9
369.738571092,70.682,11,mem_efficient,512,9
369.781821517,70.682,11,mem_efficient,512,9
369.834106569,70.682,11,mem_efficient,512,9
369.877359253,69.522,11,mem_efficient,512,9
369.94333855,37.725,11,mem_efficient,512,10
369.992705662,37.725,11,mem_efficient,512,10
370.039760906,70.198,11,mem_efficient,512,10
370.084326622,70.198,11,mem_efficient,512,10
370.128315344,70.198,11,mem_efficient,512,10
370.172269581,65.117,11,mem_efficient,512,10
370.217740842,65.117,11,mem_efficient,512,10
370.260890938,71.261,11,mem_efficient,512,10
370.303990547,71.261,11,mem_efficient,512,10
370.347152396,64.093,11,mem_efficient,512,10
370.390168113,64.093,11,mem_efficient,512,10
370.441233739,64.093,11,mem_efficient,512,10
370.484459702,71.938,11,mem_efficient,512,10
370.527732634,71.938,11,mem_efficient,512,10
370.571162951,68.792,11,mem_efficient,512,10
370.614417548,68.792,11,mem_efficient,512,10
370.6591891,69.372,11,mem_efficient,512,10
370.723855357,69.372,11,mem_efficient,512,11
370.766778936,87.11,11,mem_efficient,512,11
370.810721109,87.11,11,mem_efficient,512,11
370.854290524,66.125,11,mem_efficient,512,11
370.898093188,66.125,11,mem_efficient,512,11
370.946420485,66.125,11,mem_efficient,512,11
370.989617872,71.893,11,mem_efficient,512,11
371.032704877,71.893,11,mem_efficient,512,11
371.075820407,66.222,11,mem_efficient,512,11
371.118997224,66.222,11,mem_efficient,512,11
371.169416574,70.637,11,mem_efficient,512,11
371.212546893,70.637,11,mem_efficient,512,11
371.255763166,62.874,11,mem_efficient,512,11
371.299828026,62.874,11,mem_efficient,512,11
371.343030673,62.874,11,mem_efficient,512,11
371.389430194,68.985,11,mem_efficient,512,11
371.432641207,68.985,11,mem_efficient,512,11
371.478710411,63.745,11,mem_efficient,512,11
371.551433429,63.745,11,mem_efficient,512,12
371.596677521,65.27,11,mem_efficient,512,12
371.642846006,65.27,11,mem_efficient,512,12
371.686062712,68.211,11,mem_efficient,512,12
371.730255698,68.211,11,mem_efficient,512,12
371.777181333,64.133,11,mem_efficient,512,12
371.821275659,64.133,11,mem_efficient,512,12
371.864692189,64.133,11,mem_efficient,512,12
371.907934884,70.875,11,mem_efficient,512,12
371.951164203,70.875,11,mem_efficient,512,12
371.994372671,69.565,11,mem_efficient,512,12
372.043819597,69.565,11,mem_efficient,512,12
372.08693197,69.178,11,mem_efficient,512,12
372.130062859,69.178,11,mem_efficient,512,12
372.173257912,68.942,11,mem_efficient,512,12
372.21641893,68.942,11,mem_efficient,512,12
372.259565669,68.942,11,mem_efficient,512,12
372.306926423,69.662,11,mem_efficient,512,12
372.372248333,36.729,11,mem_efficient,512,13
372.416630354,36.729,11,mem_efficient,512,13
372.459927915,36.729,11,mem_efficient,512,13
372.511195099,65.835,11,mem_efficient,512,13
372.557701426,65.835,11,mem_efficient,512,13
372.600861772,67.577,11,mem_efficient,512,13
372.644015595,67.577,11,mem_efficient,512,13
372.693923379,68.405,11,mem_efficient,512,13
372.737006777,68.405,11,mem_efficient,512,13
372.780129991,65.641,11,mem_efficient,512,13
372.824013692,65.641,11,mem_efficient,512,13
372.867189417,65.641,11,mem_efficient,512,13
372.917263882,73.194,11,mem_efficient,512,13
372.96034189,73.194,11,mem_efficient,512,13
373.003531522,68.308,11,mem_efficient,512,13
373.046696497,68.308,11,mem_efficient,512,13
373.089895607,69.082,11,mem_efficient,512,13
373.161660068,69.082,11,mem_efficient,512,14
373.204489846,88.457,11,mem_efficient,512,14
373.247628691,88.457,11,mem_efficient,512,14
373.291966356,66.319,11,mem_efficient,512,14
373.336179262,66.319,11,mem_efficient,512,14
373.38384884,66.319,11,mem_efficient,512,14
373.427250572,71.068,11,mem_efficient,512,14
373.470299853,71.068,11,mem_efficient,512,14
373.513436644,64.383,11,mem_efficient,512,14
373.556539499,64.383,11,mem_efficient,512,14
373.607781245,70.198,11,mem_efficient,512,14
373.650820226,70.198,11,mem_efficient,512,14
373.694028475,63.261,11,mem_efficient,512,14
373.738105418,63.261,11,mem_efficient,512,14
373.78128471,63.261,11,mem_efficient,512,14
373.830704223,68.308,11,mem_efficient,512,14
373.873947228,68.308,11,mem_efficient,512,14
373.917199592,64.383,11,mem_efficient,512,14
373.983149001,64.383,11,mem_efficient,512,15
374.025988298,64.674,11,mem_efficient,512,15
374.075838631,64.674,11,mem_efficient,512,15
374.12018319,68.598,11,mem_efficient,512,15
374.164216719,68.598,11,mem_efficient,512,15
374.207354622,62.487,11,mem_efficient,512,15
374.257361176,62.487,11,mem_efficient,512,15
374.300373958,62.487,11,mem_efficient,512,15
374.343759498,71.024,11,mem_efficient,512,15
374.38687613,71.024,11,mem_efficient,512,15
374.430020575,67.921,11,mem_efficient,512,15
374.480538795,67.921,11,mem_efficient,512,15
374.523637653,68.888,11,mem_efficient,512,15
374.566783621,68.888,11,mem_efficient,512,15
374.610013962,68.211,11,mem_efficient,512,15
374.653081018,68.211,11,mem_efficient,512,15
374.696278195,68.211,11,mem_efficient,512,15
374.7440754,68.502,11,mem_efficient,512,15
374.808436978,36.848,11,mem_efficient,512,16
374.852522367,36.848,11,mem_efficient,512,16
374.902020291,78.265,11,mem_efficient,512,16
375.022519924,68.695,11,mem_efficient,512,16
375.072585181,68.695,11,mem_efficient,512,16
375.115720489,68.695,11,mem_efficient,512,16
375.158793056,70.682,11,mem_efficient,512,16
375.202174297,70.682,11,mem_efficient,512,16
375.245480254,65.585,11,mem_efficient,512,16
375.291851119,65.585,11,mem_efficient,512,16
375.336544511,71.261,11,mem_efficient,512,16
375.379586078,71.261,11,mem_efficient,512,16
375.422862648,67.921,11,mem_efficient,512,16
375.466047571,67.921,11,mem_efficient,512,16
375.509318119,67.921,11,mem_efficient,512,16
375.580888485,69.662,11,mem_efficient,512,17
375.623813818,86.34,11,mem_efficient,512,17
375.667874891,86.34,11,mem_efficient,512,17
375.71117208,86.34,11,mem_efficient,512,17
375.754636302,65.488,11,mem_efficient,512,17
375.802848587,65.488,11,mem_efficient,512,17
375.845944018,68.018,11,mem_efficient,512,17
375.889091529,68.018,11,mem_efficient,512,17
375.934307498,69.952,11,mem_efficient,512,17
375.985401439,69.952,11,mem_efficient,512,17
376.028566314,69.952,11,mem_efficient,512,17
376.071673016,66.181,11,mem_efficient,512,17
376.116823348,66.181,11,mem_efficient,512,17
376.168560669,71.796,11,mem_efficient,512,17
376.211749721,71.796,11,mem_efficient,512,17
376.254909165,68.308,11,mem_efficient,512,17
376.298140488,68.308,11,mem_efficient,512,17
376.341291866,60.878,11,mem_efficient,512,17
376.413022471,60.878,11,mem_efficient,512,18
376.455813094,99.968,11,mem_efficient,512,18
376.50036359,99.968,11,mem_efficient,512,18
376.543946701,67.921,11,mem_efficient,512,18
376.588040095,67.921,11,mem_efficient,512,18
376.633011984,67.921,11,mem_efficient,512,18
376.677345,71.261,11,mem_efficient,512,18
376.720454047,71.261,11,mem_efficient,512,18
376.763547244,65.544,11,mem_efficient,512,18
376.806648446,65.544,11,mem_efficient,512,18
376.851481126,71.068,11,mem_efficient,512,18
376.899632604,71.068,11,mem_efficient,512,18
376.942863265,63.164,11,mem_efficient,512,18
376.987737145,63.164,11,mem_efficient,512,18
377.030887331,63.164,11,mem_efficient,512,18
377.074084418,69.275,11,mem_efficient,512,18
377.118880718,69.275,11,mem_efficient,512,18
377.163037966,64.714,11,mem_efficient,512,18
377.231190532,64.714,11,mem_efficient,512,19
377.273970144,68.652,11,mem_efficient,512,19
377.325707465,68.652,11,mem_efficient,512,19
377.370829067,68.502,11,mem_efficient,512,19
377.415012846,68.502,11,mem_efficient,512,19
377.458215143,63.455,11,mem_efficient,512,19
377.507769957,63.455,11,mem_efficient,512,19
377.550806744,63.455,11,mem_efficient,512,19
377.594079537,72.035,11,mem_efficient,512,19
377.637206498,72.035,11,mem_efficient,512,19
377.680401892,68.695,11,mem_efficient,512,19
377.731113926,68.695,11,mem_efficient,512,19
377.774249695,69.469,11,mem_efficient,512,19
377.817424118,69.469,11,mem_efficient,512,19
377.860628514,68.115,11,mem_efficient,512,19
377.903770915,68.115,11,mem_efficient,512,19
377.95100784,68.115,11,mem_efficient,512,19
377.994207119,69.522,11,mem_efficient,512,19
380.214654491,64.867,13,eafa,512,0
380.258239514,64.867,13,eafa,512,0
380.308092837,68.556,13,eafa,512,0
380.352946723,68.556,13,eafa,512,0
380.397158262,69.522,13,eafa,512,0
380.440227241,69.522,13,eafa,512,0
380.483682794,69.522,13,eafa,512,0
380.531430433,69.039,13,eafa,512,0
380.574622328,69.039,13,eafa,512,0
380.617793584,67.093,13,eafa,512,0
380.661054562,67.093,13,eafa,512,0
380.705794088,70.198,13,eafa,512,0
380.755027628,70.198,13,eafa,512,0
380.798272786,69.908,13,eafa,512,0
380.841893878,69.908,13,eafa,512,0
380.885107505,69.908,13,eafa,512,0
380.9282941,69.232,13,eafa,512,0
380.972559674,69.232,13,eafa,512,0
381.178042155,39.749,13,eafa,512,1
381.221174416,100.032,13,eafa,512,1
381.266048431,100.032,13,eafa,512,1
381.310434926,65.544,13,eafa,512,1
381.353978339,65.544,13,eafa,512,1
381.406012742,71.648,13,eafa,512,1
381.449481962,71.648,13,eafa,512,1
381.4927118,71.648,13,eafa,512,1
381.535916,68.308,13,eafa,512,1
381.5847447,68.308,13,eafa,512,1
381.627914012,68.018,13,eafa,512,1
381.671110707,68.018,13,eafa,512,1
381.715674704,70.392,13,eafa,512,1
381.76715473,70.392,13,eafa,512,1
381.810325094,67.631,13,eafa,512,1
381.853775808,67.631,13,eafa,512,1
381.896992531,67.631,13,eafa,512,1
381.940131219,69.522,13,eafa,512,1
382.014532365,37.043,13,eafa,512,2
382.057288401,37.043,13,eafa,512,2
382.100274681,37.043,13,eafa,512,2
382.143662102,65.641,13,eafa,512,2
382.192992859,65.641,13,eafa,512,2
382.236033484,70.005,13,eafa,512,2
382.279133292,70.005,13,eafa,512,2
382.322297243,63.899,13,eafa,512,2
382.365345292,63.899,13,eafa,512,2
382.41724715,63.899,13,eafa,512,2
382.460391063,70.392,13,eafa,512,2
382.503601825,70.392,13,eafa,512,2
382.547820979,70.146,13,eafa,512,2
382.598979375,70.146,13,eafa,512,2
382.642223782,67.921,13,eafa,512,2
382.685374007,67.921,13,eafa,512,2
382.728565983,69.178,13,eafa,512,2
382.771617017,69.178,13,eafa,512,2
382.843032493,32.402,13,eafa,512,3
382.885915524,32.402,13,eafa,512,3
382.930309624,71.41,13,eafa,512,3
382.973487833,71.41,13,eafa,512,3
383.017752515,71.41,13,eafa,512,3
383.063477047,67.244,13,eafa,512,3
383.107833035,67.244,13,eafa,512,3
383.150911091,68.888,13,eafa,512,3
383.194026479,68.888,13,eafa,512,3
383.237253813,68.598,13,eafa,512,3
383.28885421,68.598,13,eafa,512,3
383.331966032,64.674,13,eafa,512,3
383.375083283,64.674,13,eafa,512,3
383.420235103,64.674,13,eafa,512,3
383.463395628,70.005,13,eafa,512,3
383.511620175,70.005,13,eafa,512,3
383.554871815,69.372,13,eafa,512,3
383.598264909,69.372,13,eafa,512,3
383.663479969,32.792,13,eafa,512,4
383.706347941,32.792,13,eafa,512,4
383.756445936,70.005,13,eafa,512,4
383.800745224,70.005,13,eafa,512,4
383.844314856,63.552,13,eafa,512,4
383.887512393,63.552,13,eafa,512,4
383.930639904,63.552,13,eafa,512,4
383.97886885,71.551,13,eafa,512,4
384.022007623,71.551,13,eafa,512,4
384.065427838,67.921,13,eafa,512,4
384.110405793,67.921,13,eafa,512,4
384.161514894,68.749,13,eafa,512,4
384.204629451,68.749,13,eafa,512,4
384.249482415,71.068,13,eafa,512,4
384.29281936,71.068,13,eafa,512,4
384.336010985,71.068,13,eafa,512,4
384.381052081,68.888,13,eafa,512,4
384.424197297,68.888,13,eafa,512,4
384.491722366,39.164,13,eafa,512,5
384.534577573,39.164,13,eafa,512,5
384.578021454,81.011,13,eafa,512,5
384.627886009,81.011,13,eafa,512,5
384.673127862,67.825,13,eafa,512,5
384.716306231,67.825,13,eafa,512,5
384.759768002,68.888,13,eafa,512,5
384.810053287,68.888,13,eafa,512,5
384.855212772,65.254,13,eafa,512,5
384.898389468,65.254,13,eafa,512,5
384.941520957,65.254,13,eafa,512,5
384.99305636,70.488,13,eafa,512,5
385.036151208,70.488,13,eafa,512,5
385.079581663,70.102,13,eafa,512,5
385.122870966,70.102,13,eafa,512,5
385.166089192,68.115,13,eafa,512,5
385.215812966,68.115,13,eafa,512,5
385.259185349,60.647,13,eafa,512,5
385.325121469,60.647,13,eafa,512,6
385.367978549,87.206,13,eafa,512,6
385.41170783,87.206,13,eafa,512,6
385.463910738,69.135,13,eafa,512,6
385.507773715,69.135,13,eafa,512,6
385.55092868,69.135,13,eafa,512,6
385.594208164,68.266,13,eafa,512,6
385.642891154,68.266,13,eafa,512,6
385.686096831,64.77,13,eafa,512,6
385.729934074,64.77,13,eafa,512,6
385.774988084,69.178,13,eafa,512,6
385.825125104,69.178,13,eafa,512,6
385.870491074,64.383,13,eafa,512,6
385.913983741,64.383,13,eafa,512,6
385.957181741,64.383,13,eafa,512,6
386.007296195,68.115,13,eafa,512,6
386.050880269,68.115,13,eafa,512,6
386.093990379,68.502,13,eafa,512,6
386.159229646,68.502,13,eafa,512,7
386.202027645,69.039,13,eafa,512,7
386.252896473,69.039,13,eafa,512,7
386.296245443,66.609,13,eafa,512,7
386.339569306,66.609,13,eafa,512,7
386.382822542,67.577,13,eafa,512,7
386.425886684,67.577,13,eafa,512,7
386.474370694,65.254,13,eafa,512,7
386.518011808,65.254,13,eafa,512,7
386.562384883,65.254,13,eafa,512,7
386.607696638,70.682,13,eafa,512,7
386.656437633,70.682,13,eafa,512,7
386.70005399,67.921,13,eafa,512,7
386.745127756,67.921,13,eafa,512,7
386.788353509,69.469,13,eafa,512,7
386.835725986,69.469,13,eafa,512,7
386.881605566,69.522,13,eafa,512,7
386.924722108,69.522,13,eafa,512,7
386.992416753,34.626,13,eafa,512,8
387.039797116,34.626,13,eafa,512,8
387.08682045,67.051,13,eafa,512,8
387.130368775,67.051,13,eafa,512,8
387.17516679,67.051,13,eafa,512,8
387.222049934,67.728,13,eafa,512,8
387.266374034,67.728,13,eafa,512,8
387.309465018,68.695,13,eafa,512,8
387.352586339,68.695,13,eafa,512,8
387.395705217,68.888,13,eafa,512,8
387.440794723,68.888,13,eafa,512,8
387.491153307,64.577,13,eafa,512,8
387.534270551,64.577,13,eafa,512,8
387.579079566,64.577,13,eafa,512,8
387.62235729,69.715,13,eafa,512,8
387.670938428,69.715,13,eafa,512,8
387.714061232,69.425,13,eafa,512,8
387.757290442,69.425,13,eafa,512,8
387.823160521,33.085,13,eafa,512,9
387.866100814,33.085,13,eafa,512,9
387.916394233,71.7,13,eafa,512,9
387.95993871,71.7,13,eafa,512,9
388.003493427,63.261,13,eafa,512,9
388.04658376,63.261,13,eafa,512,9
388.092091252,63.261,13,eafa,512,9
388.13887298,71.261,13,eafa,512,9
388.182075939,71.261,13,eafa,512,9
388.226693476,68.845,13,eafa,512,9
388.271624075,68.845,13,eafa,512,9
388.321591376,68.695,13,eafa,512,9
388.3647814,68.695,13,eafa,512,9
388.409506884,71.507,13,eafa,512,9
388.452618628,71.507,13,eafa,512,9
388.497644261,71.507,13,eafa,512,9
388.540897918,69.908,13,eafa,512,9
388.584167555,69.908,13,eafa,512,9
388.651842609,41.989,13,eafa,512,10
388.694628684,41.989,13,eafa,512,10
388.738041999,83.753,13,eafa,512,10
388.788864077,83.753,13,eafa,512,10
388.833679855,66.858,13,eafa,512,10
388.876836305,66.858,13,eafa,512,10
388.920145068,68.888,13,eafa,512,10
388.970811786,68.888,13,eafa,512,10
389.013828346,65.101,13,eafa,512,10
389.057219338,65.101,13,eafa,512,10
389.102698275,65.101,13,eafa,512,10
389.153653199,71.165,13,eafa,512,10
389.196848453,71.165,13,eafa,512,10
389.24128491,70.102,13,eafa,512,10
389.284429778,70.102,13,eafa,512,10
389.327678645,68.985,13,eafa,512,10
389.372375976,68.985,13,eafa,512,10
389.415816172,61.169,13,eafa,512,10
389.481978268,61.169,13,eafa,512,11
389.524852704,85.997,13,eafa,512,11
389.568786162,85.997,13,eafa,512,11
389.620126499,69.329,13,eafa,512,11
389.664238941,69.329,13,eafa,512,11
389.707439256,69.329,13,eafa,512,11
389.750599623,69.469,13,eafa,512,11
389.801280048,69.469,13,eafa,512,11
389.844350421,66.761,13,eafa,512,11
389.887474438,66.761,13,eafa,512,11
389.932807263,69.759,13,eafa,512,11
389.983679368,69.759,13,eafa,512,11
390.027111789,64.286,13,eafa,512,11
390.071166731,64.286,13,eafa,512,11
390.114367827,64.286,13,eafa,512,11
390.157545998,68.598,13,eafa,512,11
390.203096583,68.598,13,eafa,512,11
390.246906322,69.178,13,eafa,512,11
390.314025794,69.178,13,eafa,512,12
390.356943995,64.423,13,eafa,512,12
390.400266865,64.423,13,eafa,512,12
390.450134162,65.738,13,eafa,512,12
390.494800493,65.738,13,eafa,512,12
390.537983263,67.728,13,eafa,512,12
390.582322182,67.728,13,eafa,512,12
390.631809928,63.609,13,eafa,512,12
390.675103371,63.609,13,eafa,512,12
390.720166066,63.609,13,eafa,512,12
390.765455608,70.102,13,eafa,512,12
390.814814084,70.102,13,eafa,512,12
390.859117234,69.082,13,eafa,512,12
390.904121426,69.082,13,eafa,512,12
390.94730623,68.115,13,eafa,512,12
390.996300434,68.115,13,eafa,512,12
391.039499466,68.888,13,eafa,512,12
391.082590339,68.888,13,eafa,512,12
391.148774468,34.334,13,eafa,512,13
391.197815352,34.334,13,eafa,512,13
391.2460446,67.535,13,eafa,512,13
391.28938788,67.535,13,eafa,512,13
391.335256238,67.535,13,eafa,512,13
391.380091855,68.211,13,eafa,512,13
391.424229476,68.211,13,eafa,512,13
391.467354054,67.299,13,eafa,512,13
391.51052941,67.299,13,eafa,512,13
391.554696117,68.266,13,eafa,512,13
391.605911013,68.266,13,eafa,512,13
391.649053665,64.674,13,eafa,512,13
391.692711782,64.674,13,eafa,512,13
391.738615588,64.674,13,eafa,512,13
391.787671922,69.232,13,eafa,512,13
391.830860133,69.232,13,eafa,512,13
391.874054476,68.749,13,eafa,512,13
391.917236855,68.749,13,eafa,512,13
391.984148531,33.163,13,eafa,512,14
392.030296769,33.163,13,eafa,512,14
392.078425564,75.515,13,eafa,512,14
392.121614026,75.515,13,eafa,512,14
392.165143224,64.44,13,eafa,512,14
392.2118303,64.44,13,eafa,512,14
392.25596244,68.792,13,eafa,512,14
392.298984481,68.792,13,eafa,512,14
392.342170598,68.792,13,eafa,512,14
392.386659656,68.792,13,eafa,512,14
392.437633667,68.792,13,eafa,512,14
392.480769247,66.802,13,eafa,512,14
392.524898331,66.802,13,eafa,512,14
392.569837478,72.955,13,eafa,512,14
392.619993852,72.955,13,eafa,512,14
392.663193525,68.792,13,eafa,512,14
392.706229763,68.792,13,eafa,512,14
392.749396642,68.792,13,eafa,512,14
392.816392771,45.83,13,eafa,512,15
392.862975055,99.201,13,eafa,512,15
392.912317911,99.201,13,eafa,512,15
392.957380586,99.201,13,eafa,512,15
393.006246633,66.664,13,eafa,512,15
393.049433841,66.664,13,eafa,512,15
393.092542499,69.232,13,eafa,512,15
393.135599977,69.232,13,eafa,512,15
393.178726179,65.544,13,eafa,512,15
393.227811418,65.544,13,eafa,512,15
393.271206187,67.203,13,eafa,512,15
393.314254599,67.203,13,eafa,512,15
393.357389837,67.203,13,eafa,512,15
393.401248831,69.178,13,eafa,512,15
393.450480473,69.178,13,eafa,512,15
393.493704463,68.652,13,eafa,512,15
393.537064355,68.652,13,eafa,512,15
393.580367898,62.293,13,eafa,512,15
393.645895982,62.293,13,eafa,512,16
393.692592677,95.741,13,eafa,512,16
393.740658611,95.741,13,eafa,512,16
393.784638037,65.738,13,eafa,512,16
393.828370447,65.738,13,eafa,512,16
393.875032376,69.908,13,eafa,512,16
393.920702043,69.908,13,eafa,512,16
393.963846099,69.908,13,eafa,512,16
394.00698249,67.825,13,eafa,512,16
394.050380571,67.825,13,eafa,512,16
394.100423768,68.405,13,eafa,512,16
394.143598934,68.405,13,eafa,512,16
394.188740132,66.954,13,eafa,512,16
394.233894877,66.954,13,eafa,512,16
394.282909059,67.438,13,eafa,512,16
394.326028168,67.438,13,eafa,512,16
394.369170159,67.438,13,eafa,512,16
394.412338031,68.985,13,eafa,512,16
394.478443963,68.985,13,eafa,512,17
394.525093611,49.183,13,eafa,512,17
394.574488982,49.183,13,eafa,512,17
394.61889683,65.738,13,eafa,512,17
394.669148335,65.738,13,eafa,512,17
394.712383284,67.631,13,eafa,512,17
394.755587685,67.631,13,eafa,512,17
394.79886212,63.899,13,eafa,512,17
394.841961481,63.899,13,eafa,512,17
394.891766373,70.585,13,eafa,512,17
394.935238395,70.585,13,eafa,512,17
394.978379245,70.585,13,eafa,512,17
395.021532418,68.502,13,eafa,512,17
395.066432106,68.502,13,eafa,512,17
395.11492875,69.082,13,eafa,512,17
395.158093365,69.082,13,eafa,512,17
395.20133094,68.792,13,eafa,512,17
395.244418708,68.792,13,eafa,512,17
395.310441145,34.041,13,eafa,512,18
395.358489714,34.041,13,eafa,512,18
395.404359574,69.469,13,eafa,512,18
395.447940564,69.469,13,eafa,512,18
395.491281777,69.469,13,eafa,512,18
395.534612639,68.362,13,eafa,512,18
395.583815151,68.362,13,eafa,512,18
395.627036535,67.19,13,eafa,512,18
395.670168798,67.19,13,eafa,512,18
395.715277114,67.341,13,eafa,512,18
395.765553636,67.341,13,eafa,512,18
395.808671472,66.512,13,eafa,512,18
395.853454537,66.512,13,eafa,512,18
395.899556811,66.512,13,eafa,512,18
395.947447578,71.165,13,eafa,512,18
395.990635668,71.165,13,eafa,512,18
396.033844207,68.888,13,eafa,512,18
396.077032197,68.888,13,eafa,512,18
396.142863264,33.456,13,eafa,512,19
396.191062311,33.456,13,eafa,512,19
396.237283962,81.493,13,eafa,512,19
396.281596018,81.493,13,eafa,512,19
396.326388591,64.326,13,eafa,512,19
396.36992213,64.326,13,eafa,512,19
396.416704793,68.985,13,eafa,512,19
396.459731164,68.985,13,eafa,512,19
396.502981663,68.985,13,eafa,512,19
396.546484314,69.082,13,eafa,512,19
396.599624663,69.082,13,eafa,512,19
396.642792344,66.954,13,eafa,512,19
396.685947782,66.954,13,eafa,512,19
396.73105714,72.762,13,eafa,512,19
396.779835803,72.762,13,eafa,512,19
